Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Greece,7.806882299,8.316861357,7.899382836,7.994609524,8.037282969,8.311389769,8.209182043,7.8340383,7.380368096,7.834060225,7.52078501,6.813729634,7.015577532,7.282685287,7.539981331,7.72374229,8.211680139,7.918628933,8.10995865,8.920028783,11.09298261,11.08831581,13.85937775,16.29381751,16.08579272,17.17004755,,,
Grenada,8.342131789,8.106446363,7.737627143,8.074689475,7.430736491,7.41831073,6.146773411,8.325807873,10.11058554,10.29564426,10.47376111,10.39724888,10.43803076,10.4121339,10.54073749,10.5432173,10.34199285,9.877676202,10.66172667,10.4431309,10.49634586,11.23748427,11.3438088,10.88576513,11.07681462,10.91957215,,,
Greenland,0,0,0,6.140920374,14.04071386,13.32327375,13.28639236,12.51043999,12.82447149,12.35913462,12.19859542,11.70101562,12.91119691,13.63657202,6.339543559,6.641492752,6.897719127,6.681680007,6.668684026,8.590341183,9.829419013,12.21902684,12.16522458,13.30346347,14.90047601,15.53381651,,,
Guatemala,74.96532992,74.25517348,72.28554101,69.92344712,68.49048572,65.14275077,65.72537786,65.30400269,62.03969591,64.60552182,62.74294001,61.39476289,60.5350622,59.0106107,57.55293029,57.32634596,57.90344424,57.03256138,60.784779,58.30268259,66.58523597,66.41722638,66.2193653,64.97796498,59.90100231,63.65099179,,,
Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Guyana,42.2339423,33.30546197,42.46382348,44.42552202,39.70794807,38.38139979,38.60819361,36.9338793,34.65207317,35.74764476,39.50352144,40.31808249,43.24303477,43.40329429,44.48829047,43.36353838,47.26624608,35.98181292,34.53650759,33.70252495,33.84141565,36.30064763,28.25642628,26.26672787,24.01520131,25.25872772,,,
High income,6.429866803,6.616168925,6.728047715,6.651167626,6.49628391,6.801567601,6.753655448,6.75268674,6.82135385,7.251801003,7.218439559,6.867752644,6.948744692,7.198101484,7.35519401,7.61823062,8.021504659,8.248749854,8.754832617,9.313333386,9.577176825,9.950581355,10.43266216,10.79731093,11.0149873,11.18303681,,,
"Hong Kong SAR, China",1.073856299,1.041433078,0.888650756,0.898034879,0.805322432,0.837325883,0.858603628,0.842976092,0.618445885,0.52505826,0.597431642,0.602489701,0.684346968,0.696847292,0.753486432,0.759139399,0.744006616,0.700369495,0.723819906,0.649481505,0.834900884,1.065135915,0.824365082,0.901276843,0.858141923,0.852783452,,,
Honduras,70.12908225,70.20188484,67.74912406,66.72504953,63.94686672,62.96969789,62.63058615,65.38147506,62.87304503,53.76411139,55.12760621,50.54400519,49.56291452,48.45273865,48.19214213,49.80780904,51.57203715,50.13152483,51.15814901,52.5970072,53.15536469,51.96953753,48.77768569,49.76716726,54.04094179,51.53741358,,,
Heavily indebted poor countries (HIPC),85.9912633,86.89931278,87.42442983,87.93539944,87.48702646,87.20036198,86.95047037,86.32924161,86.13676405,85.48324156,85.52761274,85.27138734,84.76101875,84.4987455,84.19905108,84.17353307,83.50752724,82.4918996,81.88628671,81.19703375,80.19857062,79.36152632,78.00915879,78.12236052,77.97924264,77.23991042,,,
Croatia,21.92317971,33.35454151,29.81103336,29.89999015,30.09833466,30.38452744,34.12650443,29.21115068,28.11439946,27.81084184,26.78818026,26.94549835,24.63118245,24.8401387,26.58523781,26.8368897,25.51721578,22.67215589,24.15591135,27.17825646,29.77504731,27.18623939,29.42194887,32.8375106,33.64819127,33.12746664,,,
Haiti,81.1195732,81.69235366,83.42712044,84.60971336,95.03960073,81.31914933,82.18016366,80.58819682,79.30019636,77.06392289,76.04014456,73.88468095,74.75197609,74.92265162,71.28993129,76.8986823,77.01263141,75.55910152,75.76546916,76.87040998,79.02484324,79.00636972,83.16109801,82.33475811,78.39123834,76.07221323,,,
Hungary,3.856669561,4.27666391,4.886103146,5.046239461,5.106918467,5.417597575,5.143343973,5.23053173,5.188747806,5.158472171,5.166111848,5.121124405,5.166033218,5.009128394,4.628674222,4.664768951,5.364128636,6.140332595,6.755189413,8.399154789,13.45602883,14.74299174,16.46520462,17.19638871,15.67454982,15.55936205,,,
IBRD only,23.09721579,23.22489471,23.85514004,24.11384616,24.6151538,24.19694143,24.57351576,24.53820171,24.71517652,24.84314117,24.47108237,23.94994538,23.60893334,22.61088586,21.26198944,20.5171386,19.96024308,19.08974296,18.60881697,18.54730749,17.87071752,17.16169574,17.24556909,17.27477657,17.27294405,17.40521055,,,
IDA & IBRD total,27.60403355,27.80415288,28.6208945,28.95262554,29.64889857,29.34648536,29.80237771,29.76941001,30.0040947,30.18444372,29.92296174,29.51323441,29.22308252,28.23373837,26.79917132,26.04767344,25.43565376,24.49310338,24.03292093,24.10990786,23.35717689,22.64060932,22.65135153,22.7482989,22.73420923,22.87595835,,,
IDA total,65.06012818,65.52117124,67.10667863,67.77522984,68.92491668,69.23655593,69.04152664,68.48408222,67.61587337,67.38242945,67.6561181,67.3380147,67.1298796,66.87075265,66.75528045,66.65690075,66.49552388,65.80551362,65.9668864,67.15675836,66.79086742,66.12912063,65.89273147,66.92340125,66.53051165,66.37225021,,,
IDA blend,55.82800158,56.20568472,57.50960185,57.71190474,59.12275877,59.68690353,59.89776051,59.57357646,58.51639024,58.2391773,58.77740876,58.63108476,58.55469278,58.54900598,58.701055,59.33244338,59.42590864,59.03944894,59.70454068,61.70022797,61.84476573,60.90463243,61.39227097,63.05442124,62.687211,62.85339082,,,
Indonesia,58.59753114,57.82874174,56.82076894,55.4330117,52.81378848,50.09815781,48.75037997,47.08737494,48.29961688,45.07867761,45.58150099,44.30833333,44.63581086,42.97783588,41.42415303,41.44568581,39.93704821,39.96935654,40.15875348,38.97047862,37.75342034,38.22547215,38.23365734,38.10645359,37.45426835,36.8793481,,,
IDA only,75.45407232,76.12405483,78.0705832,79.54491038,80.2037842,79.77896785,79.04667652,78.31989831,77.71697434,77.62700309,77.44913376,76.86376903,76.52904482,75.98433012,75.46826084,74.35693926,73.82756138,72.7823476,72.35043257,72.50971919,71.6326321,71.30988048,70.50548726,70.71043699,70.19819366,69.74193936,,,
Isle of Man,,,,,,,,,,,,,1.48204072,1.115115245,8.814146825,5.093085995,5.752039757,3.341133807,3.397279137,4.25031779,4.047555187,4.386401977,6.427508213,3.737466021,3.812707071,4.20758973,,,
India,58.65285835,57.60479334,57.23056748,56.98336334,55.55718746,54.484117,53.7674097,52.4880731,52.71225571,51.7172937,51.57934762,51.78721923,50.56944266,50.84279906,49.72402461,48.57530875,47.44372171,45.86780352,43.63288301,40.77082759,39.48150873,38.93174021,38.39089015,37.84984118,36.65183786,36.02122257,,,
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,2.279781342,2.229175901,2.158728425,2.107048335,2.175584613,1.922436471,1.934751442,1.9007389,2.27773144,2.056848,2.034167233,1.97160804,2.246424848,2.013803863,2.313448594,2.889906401,3.203652638,3.556367276,4.153371219,5.246756479,5.273538143,6.709364607,6.618548611,7.404766881,8.520669791,9.081399013,,,
"Iran, Islamic Rep.",1.238359584,1.226917409,1.44947072,1.528147068,1.086965059,1.0180873,1.032272155,0.898423541,0.841574849,0.585858647,0.438389902,0.517141087,0.663690999,0.829586856,0.73776094,1.400793048,1.398239373,1.301536224,0.702090315,0.781922794,0.897453786,0.916869396,0.934277506,0.995531841,0.939119651,0.913005057,,,
Iraq,1.596326357,0.746342013,0.490534585,0.389340087,0.357378714,0.373227147,0.350157932,0.362383357,0.390140044,0.384234168,0.363571952,0.352055214,0.323986058,0.358040206,0.360068906,2.303329117,2.554006468,2.032616968,1.185129437,1.237633917,1.709637055,1.074336558,1.26387438,1.368784009,0.91210465,0.798830769,,,
Iceland,54.67215495,54.78742376,54.63326131,54.65954212,54.13755312,55.65071671,52.25319555,54.88195631,57.21244566,59.81767631,60.66047706,62.11936348,61.84319625,61.88160482,61.80698855,62.46559957,64.01584575,66.7515976,73.46157031,74.12387755,75.41969184,76.45085366,77.34468142,76.21949595,76.33887098,77.02968921,,,
Israel,5.800245158,6.025400839,6.244880714,5.891055897,5.649078182,5.43627427,5.446613082,5.697907803,6.074627123,5.868728881,5.970640521,6.297686075,6.517739749,6.520650315,6.713898323,7.000401125,6.82470273,6.650404241,8.822178689,8.417051651,8.503355,9.021751467,2.686302925,3.319186866,3.680132349,3.707766913,,,
Italy,3.781463481,4.66941317,4.839463242,4.771495295,5.248022105,4.462278337,4.748913895,4.831419767,4.757625432,5.022459784,5.119514798,5.382566849,5.596669925,6.240586709,5.935948542,6.702639079,7.512564041,8.731729747,10.8233493,12.53975273,12.794093,11.90494027,14.39164897,16.32088504,17.09035884,16.51685058,,,
Jamaica,7.633355058,7.693223527,8.675913055,10.54331528,9.25980061,10.77960641,10.12420147,10.29331271,9.371866014,9.331297862,11.90213459,11.15100316,12.73327188,12.99683124,11.47821437,11.32283422,9.309198472,9.497792373,10.76368448,14.04097406,13.71996666,13.88479775,17.03903942,15.75997884,16.11678991,16.77190746,,,
Jordan,2.765358064,2.882681815,2.533882567,2.527654423,2.335692389,2.220038422,2.192558596,2.139881015,2.201988402,2.179028583,2.084113358,2.119358969,2.087283835,1.979978495,1.828625919,1.687983878,2.282069258,2.327651566,2.74218407,2.783594185,2.973125599,3.027530759,2.939058732,3.150749899,3.130551865,3.229170042,,,
Japan,4.550664024,4.730569218,4.197714901,4.435606712,3.567645778,3.917188521,3.839358437,4.072127493,4.045356051,3.828786576,3.916108019,3.73677736,3.695374373,4.079025011,4.013757492,3.65447331,4.029363809,3.752731799,3.983866936,4.035613662,4.585529562,4.693602259,4.533085434,4.91215213,5.625025887,6.297357081,,,
Kazakhstan,1.407717208,1.287376689,1.174517705,1.343463434,1.834412599,1.575746043,1.633778692,1.671015281,1.536731318,1.788634985,2.505037491,2.410000186,2.773657943,2.284796643,1.888490886,2.094401363,2.127061349,1.833245667,1.153802847,1.305589862,1.382363385,1.381919538,1.32774976,1.165225302,1.305655116,1.558442912,,,
Kenya,77.5040046,78.82613152,79.44379516,80.20642471,80.83032369,79.51198685,78.73470094,79.53796915,79.67732846,79.45869997,79.03537161,80.23601499,80.54352768,83.18299028,82.27362614,81.22574422,79.76778456,80.26257842,80.47635004,78.14866866,76.27312323,77.0836394,78.49761951,77.13674631,75.5181686,72.66275251,,,
Kyrgyz Republic,7.927699743,9.017271095,12.99597743,16.20028754,26.51676391,34.97478009,29.49900052,28.74945786,25.07425345,34.54898822,35.16661557,36.00533074,28.30453877,30.51823893,27.71435479,28.03546496,27.76759286,24.49561899,22.04516976,24.73126686,25.59478777,25.95073961,22.45447526,24.58105273,26.60830703,23.3068222,,,
Cambodia,,,,,,82.53425217,82.76628823,82.196256,82.00027446,81.67488982,81.13607553,79.58799718,83.01975973,82.0680974,78.20706734,76.0703302,73.85580389,69.36572502,67.99918608,71.32193694,68.51846752,68.16174548,68.2603726,68.972156,68.00791011,64.92377591,,,
Kiribati,5.220941832,5.095217364,5.02663994,4.240036782,4.449112176,4.300035606,3.747151567,4.213861771,4.18450097,4.328067887,4.847791592,5.22557269,3.808999386,3.933718737,3.779985815,2.789632575,2.507637723,3.112973268,2.667689111,3.077905542,3.464604798,3.57454933,3.275567476,3.032065601,3.465024455,4.253998693,,,
St. Kitts and Nevis,40.03232618,34.09211252,33.81190188,38.87641945,41.34279919,36.7317558,30.95743031,34.23356726,32.19564558,27.45813541,26.6385794,26.27683213,24.59440436,26.61720767,22.22038776,25.58335551,0.013438627,0.012990166,0.012913238,0.012701915,0.992490943,0.927705413,1.327948342,1.512150826,1.697402808,1.642191194,,,
"Korea, Rep.",1.631946867,0.955805367,0.752919688,0.72597866,0.441574757,0.443590287,0.60863812,0.676453174,0.948920714,0.787126862,0.700450814,0.692197634,0.696662626,0.845581665,0.770203659,0.87292338,0.948657762,1.02492174,1.060729264,1.206796036,1.314953503,1.347612055,1.614257513,1.922273654,2.838191508,2.707702804,,,
Kuwait,0.165242348,0.354049306,0.167661774,0.061990072,0.038770647,0.115747062,0.069506753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Latin America & Caribbean (excluding high income),32.68829137,31.9737153,31.65672904,31.11421204,30.68578822,30.31654377,29.59758813,28.83598477,28.67648016,29.12650648,28.44303569,27.9064883,28.48831295,28.99319472,28.43118446,28.56182707,28.84474405,29.1066633,28.4173426,29.26988529,28.67074475,28.4656585,27.52869547,27.41484709,27.31696572,27.91362818,,,
Lao PDR,88.44509701,88.10488917,87.11926405,86.92811073,86.57556326,85.96918282,85.64689193,85.91645634,86.22817828,86.54876962,85.47205755,84.84733928,83.9017741,82.07611649,77.65173299,77.24460037,72.9963562,72.21987777,69.06071463,66.82274145,71.50857939,66.2695521,63.34665782,60.68153174,60.47414119,59.31586075,,,
Lebanon,11.34168091,8.525147476,8.044073781,5.463977901,5.364536382,4.527380368,5.032160585,4.701475792,5.540788112,4.264212573,4.908444347,4.416921404,5.73547203,7.458904423,6.516104916,6.918333944,7.496193067,8.562004766,5.66937145,4.276906915,5.203632044,5.17973464,4.944418139,5.717306905,3.233519146,3.64671967,,,
Liberia,88.81723914,90.06814138,88.92724236,87.44361294,86.8545271,86.59740669,86.9857348,87.65245417,88.0034271,90.05095136,90.82612478,90.72429595,91.39939972,90.71503328,90.18406272,88.22741386,87.63470566,89.84999737,91.49439415,91.51302451,89.2054669,87.36797439,85.17993645,86.98962649,83.93553433,83.84704334,,,
Libya,3.129308451,3.011596948,2.88670662,2.701567951,2.363397059,2.191640686,2.101735794,2.122498808,2.147992808,2.044955649,2.042162689,2.024196087,1.965954551,1.947866432,1.865917485,1.813492585,1.87720936,2.002138536,1.87579255,1.719515088,1.568330806,2.230720912,1.912860304,1.71780327,1.753929078,1.966554457,,,
St. Lucia,5.467459385,5.11427318,4.248433296,3.616818508,3.276619705,3.097866214,2.858278952,3.000783987,2.648507464,2.527155625,2.615928342,2.313809662,2.767370606,2.442862305,2.538666823,2.498735795,2.475810551,2.419360009,2.391114663,2.255494717,2.204035523,2.177751912,2.178078022,2.173729698,2.145866181,2.132623536,,,
Latin America & Caribbean,32.43916163,31.88147044,31.63871427,31.04206771,30.58174205,30.1937212,29.43900883,28.63823216,28.44879625,28.80830745,28.29366659,27.80245951,28.39920775,28.80104018,28.25856397,28.37425767,28.66273411,28.7712692,28.21165702,29.04790644,28.33140131,28.20623503,27.38285576,27.29622184,27.08299299,27.60249959,,,
Least developed countries: UN classification,86.05031893,86.43765163,86.71907046,87.12781128,86.64926273,85.62194746,85.2689026,84.47433402,84.53189834,84.13062821,83.86990268,83.30428746,82.90014179,81.65237128,81.27698746,81.04825859,80.44341596,79.53497026,78.78404551,77.89958901,76.6690346,75.92697224,74.73763819,74.1968828,73.4133848,73.21950492,,,
Low income,62.81712854,63.99486312,66.74471394,68.52152432,70.57805562,71.36385062,72.22837411,72.30295839,72.64373544,72.60864391,72.42851334,72.16611373,72.85776286,72.62030604,72.24919963,70.98797793,70.89112432,71.89268679,71.01463059,73.27757794,73.12369983,74.64870499,75.13909489,76.67651436,76.22272115,78.36850343,,,
Liechtenstein,,,,,,,,,,,,,,,,,,54.47584973,54.20026025,58.99002935,58.69446665,61.43288218,61.92172469,60.46879241,62.59202627,63.13444144,,,
Sri Lanka,78.0872449,77.96100498,75.27713217,74.19005809,70.58093407,69.93855476,64.41196104,65.90127563,64.15051139,63.24797441,64.15656553,62.92774237,62.09988588,61.30121413,61.60870184,60.07623083,62.17400405,60.1968626,61.57084203,63.50919518,61.84228066,59.24946453,60.6912926,59.87225334,57.58518113,52.87589204,,,
Lower middle income,45.58081689,45.56599211,46.63033674,47.85246015,48.64093038,48.01833533,47.76783215,47.16038488,47.66100249,46.89677648,47.17908349,46.7883237,46.29193477,45.99526722,45.41070553,45.01128858,44.41605399,43.32391158,42.69127511,42.16976467,41.15843965,40.89040557,40.85228674,40.90186843,40.36593379,40.0255428,,,
Low & middle income,27.98437659,28.18338882,29.02620099,29.31638746,30.03705453,29.72938674,30.26919129,30.22881751,30.4211262,30.58845555,30.25215442,29.8204674,29.51371239,28.50901939,27.03596597,26.24528051,25.61402393,24.68018086,24.1792491,24.24301686,23.48881646,22.75298578,22.74337551,22.83270348,22.82402683,22.97182795,,,
Lesotho,52.02797925,51.94824643,51.36197501,50.99429076,50.81483839,50.77747737,50.78932871,50.60004505,50.62036282,56.87991869,56.69817615,56.49984342,56.1638601,55.9395401,55.41074653,55.30662989,55.46039537,55.32654244,54.98622663,53.98140827,53.44923217,53.13546633,52.41275121,52.29837891,51.38889849,52.13920609,,,
Late-demographic dividend,19.56985365,19.75260115,20.47646143,20.64593306,21.3705952,21.02548155,21.72265342,21.81563843,21.81563529,22.17900636,21.73382889,20.94980912,20.75049701,19.57536889,18.12330317,17.28244508,16.67329244,15.86433348,15.40122857,15.40036227,14.63315232,13.80952443,13.99975919,13.93054548,14.07068249,14.20181591,,,
Lithuania,3.096778514,2.887549503,4.609238189,8.890993356,9.823367245,10.34126673,11.47351421,11.61951371,12.92659288,14.97327391,17.18556439,17.58941863,17.88962616,18.06564408,18.06680328,17.5096092,17.46242818,17.06213084,18.33383246,20.08648269,21.45765236,22.73827261,23.9225825,26.34251347,27.70505248,28.96117925,,,
Luxembourg,1.721832398,1.700140165,2.012050464,1.991929201,2.820830015,3.990915421,3.065372097,4.386336023,6.730018593,5.86317309,6.854022816,3.433020512,1.312854047,1.271846994,1.362008875,1.891072557,2.092270369,3.635015081,3.966352156,3.737162366,3.659683026,3.733296015,4.147856832,5.723199451,6.883231945,9.031313661,,,
Latvia,17.56969052,18.68121836,21.59232003,25.38211766,28.34083494,32.4288069,32.0253796,32.89142112,35.34881087,36.33113045,35.82038981,35.3472298,34.38258949,34.33766248,36.11247547,36.30050044,33.9989639,33.07538637,33.70493558,38.39414096,33.06400041,35.5339218,40.36562479,39.60303803,40.2360616,38.09801717,,,
"Macao SAR, China",0.66098296,0.649200603,0.602446546,0.551479179,0.52058058,0.501743346,0.414436437,0.190800197,0.194542265,0.192829362,0.177456418,16.97420306,22.85424904,23.42081195,23.49685268,23.30964365,23.63745591,4.198964162,4.769744133,3.216439303,5.811880139,5.513253481,9.866821329,14.42308575,10.02047062,7.051363049,,,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,19.48255574,19.5554268,18.13514015,17.63590896,17.06127737,17.16420329,17.84958758,17.5216153,16.87740436,15.40813047,15.25900974,15.11672674,14.93612451,15.70333275,23.50541791,20.65759015,18.64916383,16.96936479,15.11902023,14.75654491,14.40785881,12.35167755,11.40499417,12.05025651,11.71858728,11.31745963,,,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,1.140957938,1.616865945,2.174911252,2.394828577,2.576918605,2.842618294,3.660394166,3.85207263,4.075334345,4.874368429,5.722138713,5.597062744,5.827728095,5.920881993,4.850144156,4.311912149,4.980543,4.465200588,4.937614891,4.860461127,8.440061982,9.887070926,10.46933036,13.07886258,13.04735002,14.27368871,,,
Madagascar,85.64727683,84.85701768,85.2285706,85.5159723,82.78797303,82.94431706,82.50908742,77.25774489,76.2920379,78.22292789,78.39990119,80.00382948,83.47705,80.59518457,79.85622637,80.47097682,84.34497481,83.34396225,82.33425468,83.17579674,81.93107572,78.84478146,76.39690018,72.74314641,72.02652708,70.17441591,,,
Maldives,4.458738895,4.454719919,3.133233766,3.816662224,4.022887919,3.31846451,3.160978578,2.723045951,3.027277981,2.200418608,2.126459269,2.054782699,1.629522223,1.970024525,1.526533676,1.762438433,1.444045203,1.378776989,1.355981074,1.264801622,1.164190484,1.140590425,1.039512377,1.041355828,0.903032402,1.009594693,,,
Middle East & North Africa,2.859287994,2.786630616,2.700649046,2.682570057,2.506420209,2.44074106,2.445353303,2.41810711,2.389746326,2.282134399,2.174388262,2.172862486,2.14091915,2.23300849,2.479703356,2.596655339,2.44979108,2.289623802,1.998639881,1.940973112,1.922598368,1.85557133,1.644914101,1.682404469,1.601525036,1.557856614,,,
Mexico,14.41330169,13.19551185,13.42709155,13.30396934,11.86310293,13.26183323,13.06472384,12.69977739,12.23845337,12.74846132,12.16735994,11.34388488,10.68278055,10.16903862,10.21329275,10.30575562,9.824107412,9.456579741,9.769617777,9.168405481,9.359977543,9.066472235,8.964824208,9.231363457,9.758462423,9.215213455,,,
Marshall Islands,,,19.34025553,18.99673494,19.44212537,19.38156204,19.62687137,19.69149984,19.55586459,19.4510482,19.57142695,19.07529017,18.62516483,18.56207064,18.39799059,18.37657809,16.96249789,15.21249377,14.77536294,13.96299806,13.30876071,12.05983123,12.0128203,12.06799216,12.01899833,11.16448465,,,
Middle income,26.45514706,26.61259374,27.37209268,27.61154258,28.26266706,27.89888378,28.39293826,28.36945521,28.50803335,28.65499319,28.26572755,27.77283258,27.43524029,26.42492304,24.97786866,24.1872028,23.56324328,22.61371051,22.11101421,22.1154455,21.40165339,20.65177986,20.72176913,20.73948531,20.70462102,20.81812972,,,
North Macedonia,2.410188215,4.42483482,16.00799263,14.84916302,16.58245672,17.80181786,14.20693961,15.90121,15.07137814,17.67681234,19.37627019,15.16867052,14.63241025,17.29208408,18.20220959,18.95058532,19.64586697,15.69944854,15.59055064,18.46546403,22.3303036,18.64403534,18.28229655,21.19708744,21.20423858,24.21812973,,,
Mali,88.63756683,88.62487515,87.97736685,87.49896342,87.79954242,88.0724996,87.85279261,87.72877328,85.59891348,85.31537817,85.38847575,85.32991331,85.91136174,86.44131775,85.84420843,85.79597449,82.6659444,78.88674745,76.23711595,72.70718331,69.12568403,66.6491335,64.92862094,62.40939748,64.59126071,61.52698472,,,
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0.087308151,0.098418947,0.119495426,0.181221954,0.213177334,0.26527696,0.250047582,0.263477406,1.387207134,2.026620693,2.595071855,2.580532947,3.930100863,5.355004746,,,
Myanmar,90.90734721,91.11866943,90.78634823,89.24739761,87.96659097,85.22036041,84.6098368,85.16242502,83.35448156,81.87977107,80.16367444,82.47411174,82.99860779,79.790745,80.26836221,79.55089836,81.11655037,80.31546775,85.56656588,85.62958632,84.40455649,83.86031305,77.90955817,74.10515902,66.13285379,61.52781165,,,
Middle East & North Africa (excluding high income),4.043213039,3.930851187,3.780211305,3.799987865,3.543905673,3.411216425,3.444572208,3.362668034,3.362691616,3.175599931,2.973224899,2.974653427,2.946663411,3.101723476,3.434700477,3.602629438,3.420658369,3.229031879,2.765618028,2.72383331,2.759433566,2.669825357,2.647592018,2.692829787,2.566794362,2.530026853,,,
Montenegro,,,,,,,,,,,,,,,,47.61374655,44.83067905,42.26673992,38.75814394,49.16422976,49.09400765,42.83282857,45.91251069,49.37777669,45.99433488,43.00406055,,,
Mongolia,1.89262443,1.969590208,2.400168887,2.67180483,3.043395543,3.009338219,3.440849083,3.394397715,3.739136922,3.593976009,5.713471108,6.074890009,6.500197962,6.079986888,5.744707055,5.321772452,4.461787267,4.68248358,4.628963995,4.36488739,4.348320566,3.899355383,2.847908701,2.924524461,3.269842824,3.42973729,,,
Northern Mariana Islands,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mozambique,93.10356192,94.29900897,93.11869675,91.96491433,93.19360545,92.84474016,93.12502576,92.64444257,94.00556701,94.16655406,93.60756443,93.95152243,93.7287368,92.7518498,92.91587366,93.61524833,93.28771485,92.14417269,92.43485754,91.66605281,91.30460426,90.45771948,90.82147005,90.31607107,88.85704783,86.40050892,,,
Mauritania,46.99974359,46.66243675,46.42320374,46.06398622,45.49209303,45.24920215,43.87733836,43.80722341,46.00898666,43.92591448,44.4105076,44.17996913,42.13375463,40.16508776,38.59009964,38.76836458,39.12073981,35.62921177,35.79535938,33.42557912,33.9988157,33.28260162,31.84257648,34.19616519,32.01933582,32.15957247,,,
Mauritius,47.06782744,43.34216479,43.15975375,38.77109343,35.4288668,38.83451453,35.56392632,36.44106497,33.52735265,21.04519731,20.42138254,20.07596067,17.93326998,18.89998991,19.08307442,17.73704603,16.49121288,15.77164465,12.81965591,12.87337846,13.658429,12.1429182,11.60886551,11.43757546,10.63386133,11.53736196,,,
Malawi,84.03097805,82.66823938,82.75231597,81.3447041,82.03188939,81.70100337,81.44909194,81.23050767,81.92500993,80.47980806,82.46920682,81.21835138,82.17542785,81.34105337,82.28575686,83.80142153,83.34016477,84.08710714,81.53240448,83.36206008,79.47031403,79.66270647,80.37294685,79.8747971,79.95087904,83.6494337,,,
Malaysia,11.98054361,11.15343552,10.26621727,10.02585191,9.925926912,9.029613848,7.473082671,6.705587222,7.16784032,7.342714823,6.743503724,6.478488911,5.71659094,5.413557381,5.169039721,4.924525098,4.994399452,4.557707547,4.729134486,4.23012405,3.819042295,4.107762964,4.410310606,4.486299645,4.769773637,5.194442589,,,
North America,6.157155854,6.447522563,6.662215109,6.221306586,6.068315189,6.68617988,6.679287809,6.421376037,6.428478511,7.483561561,7.19201905,6.441283033,6.714560804,7.099052801,7.279220815,7.637505095,8.081270231,8.036398444,8.581553898,9.051324875,9.069901538,9.706722284,10.06982233,10.24550067,10.22052873,10.17618579,,,
Namibia,,43.17915851,41.45306323,39.24139909,34.3186226,33.69714773,33.34622207,32.65573311,34.18339055,35.44250141,33.51405433,29.2987598,33.0062662,32.56221605,32.10709648,32.05699495,32.86201577,32.76771534,27.02579248,27.07544429,26.37391934,27.9422018,28.55746861,28.27231269,27.61747181,26.46842984,,,
New Caledonia,10.15799083,7.411591005,6.507185968,5.322784854,5.421417749,4.381213255,6.701972319,7.583674984,8.033848313,9.06135673,7.182640669,6.322561526,4.921350923,4.593063065,4.849774833,4.750439494,4.194406705,5.50445762,7.439819489,6.705239281,4.478810198,5.568845868,6.195857234,6.228565034,3.982523019,4.759221211,,,
Niger,,,,,,,,,,,87.68816385,87.69441089,87.80032242,87.02711811,87.04576427,87.5983863,87.48039168,86.21984837,86.11051303,83.2964811,80.70682998,77.27095453,72.74666524,78.73374228,78.14143846,78.93982752,,,
Nigeria,87.77597276,86.50356978,84.52166667,86.33207411,88.61137244,88.03973723,87.11372183,85.55128917,87.08094317,87.12225247,86.19026509,84.59524905,84.51355741,82.95602162,83.96670102,84.07230811,86.14050992,87.37957486,86.35199404,88.83185073,86.7812381,86.15336544,86.44862816,86.78431,87.29924781,86.63562156,,,
Nicaragua,68.76593683,70.52304723,67.1172329,67.56142093,64.49447551,64.53607043,63.9430744,62.73374862,60.41723999,59.38437324,58.36679855,56.56910675,56.58845929,54.11642542,53.7840863,53.89533025,51.77493809,51.36475448,52.56067057,52.79614315,52.64110322,51.67871516,52.07877351,52.55522162,51.83928357,48.20490919,,,
Netherlands,1.201611136,1.169571601,1.213752817,1.212133263,1.26459149,1.277067851,1.28731662,1.507533301,1.570517547,1.65409445,1.751963262,1.782581591,1.933693827,1.924418912,2.239479432,2.771630523,3.151838281,3.721633781,3.973984795,4.410131668,3.873162742,4.696714057,4.962298743,5.024976324,5.659627737,5.889463079,,,
Norway,59.17374641,60.78488034,61.37896386,61.09732838,60.39894619,60.04712533,57.85055497,58.83887869,59.51691634,59.4149466,60.18813121,59.60640927,59.49311285,56.25686892,56.87160659,58.59180953,57.05969043,57.39006553,58.49373253,56.77092509,56.42455578,56.52932897,58.27585039,57.72594953,57.19640195,57.7720016,,,
Nepal,95.11971454,94.18864784,94.16105031,93.54555431,92.38024198,91.7324023,91.51546258,90.70866046,90.49117946,88.05242779,88.28454556,87.7565053,89.94329659,89.44287717,90.29701046,89.51737693,91.25326176,91.31227101,90.46893148,88.92708666,87.29244859,86.94551203,84.69734034,86.25309589,84.37478906,85.26395819,,,
